Prezzo,Anni,Chilometraggio,Cambio,CV,Venditore,Distanza,is_Diesel vs Benzina,is_Ibrido vs Benzina,is_sport vs base,is_performance vs base,is_middle vs base,is NO vs NE,is Centro vs NE,is Sud_Isole vs NE
24000,6,91650,1,116,1,98,1,0,1,0,0,0,1,0
24099,5,29912,1,136,1,490,0,0,0,0,1,0,0,1
24199,6,32360,1,116,1,490,1,0,0,0,0,0,0,1
24300,4,86100,1,116,1,208,1,0,0,0,1,1,0,0
24300,5,61868,1,116,1,233,1,0,0,0,1,1,0,0
24300,5,61868,1,116,1,177,1,0,0,0,1,1,0,0
24300,5,61868,1,116,1,177,1,0,0,0,1,1,0,0
24399,6,98342,1,116,1,283,1,0,1,0,0,1,0,0
24399,6,98342,1,116,1,861,1,0,1,0,0,0,0,1
24399,6,98342,1,116,1,86,1,0,1,0,0,0,0,0
24400,6,117000,1,150,1,123,1,0,1,0,0,0,0,0
24490,5,98000,1,116,1,761,1,0,1,0,0,0,0,1
24490,6,60000,1,116,1,99,1,0,0,0,0,0,0,0
24499,6,128000,1,116,1,788,1,0,1,0,0,0,0,1
24499,5,89320,1,218,1,611,0,1,1,0,0,0,0,1
24499,5,89320,1,218,1,177,0,1,1,0,0,1,0,0
24499,5,89320,1,218,1,861,0,1,1,0,0,0,0,1
24499,5,89320,1,218,1,86,0,1,1,0,0,0,0,0
24499,5,89320,1,218,1,283,0,1,1,0,0,1,0,0
24499,5,89320,1,218,1,25,0,1,1,0,0,0,0,0
24499,5,89320,1,218,1,130,0,1,1,0,0,0,1,0
24500,5,38700,1,116,1,25,1,0,0,0,0,0,0,0
24500,5,85000,1,136,1,348,0,0,0,0,0,0,1,0
24500,6,75000,1,116,1,667,1,0,0,0,1,0,0,1
24500,6,105000,1,116,1,156,1,0,1,0,0,0,0,0
24500,6,127547,1,150,1,146,1,0,1,0,0,1,0,0
24500,5,59800,1,136,1,275,0,0,1,0,0,1,0,0
24500,6,73640,1,116,1,101,1,0,0,0,0,0,1,0
24500,5,130000,1,116,1,753,1,0,0,0,1,0,0,1
24599,5,99960,1,136,1,130,0,0,1,0,0,0,1,0
24599,5,99960,1,136,1,177,0,0,1,0,0,1,0,0
24599,5,99960,1,136,1,86,0,0,1,0,0,0,0,0
24599,5,99960,1,136,1,326,0,0,1,0,0,0,1,0
24599,5,99960,1,136,1,25,0,0,1,0,0,0,0,0
24600,4,115000,1,116,1,146,1,0,0,0,1,0,1,0
24699,6,86347,1,116,1,490,1,0,1,0,0,0,0,1
24699,6,84624,1,116,1,177,1,0,1,0,0,1,0,0
24699,5,104031,1,116,1,611,1,0,1,0,0,0,0,1
24699,6,84624,1,116,1,611,1,0,1,0,0,0,0,1
24699,5,104031,1,116,1,177,1,0,1,0,0,1,0,0
24700,5,68000,1,218,1,326,0,1,0,0,1,0,1,0
24800,5,50877,1,116,1,848,1,0,0,0,0,0,0,1
24800,5,65000,1,136,1,220,0,0,1,0,0,0,1,0
24800,5,71719,1,163,1,286,0,0,0,0,1,1,0,0
24899,5,39391,1,218,1,490,0,1,0,0,1,0,0,1
24900,3,67000,1,163,1,276,0,0,1,0,0,1,0,0
24900,6,75000,1,116,1,381,1,0,1,0,0,0,1,0
24900,6,109000,1,150,1,628,1,0,0,0,0,0,0,1
24900,6,95743,1,224,1,117,0,0,0,0,1,0,0,0
24900,4,53845,1,116,1,121,1,0,0,0,1,1,0,0
24900,5,98100,1,116,1,217,1,0,1,0,0,0,0,0
24900,6,88000,1,116,1,322,1,0,1,0,0,0,1,0
24900,4,121000,1,116,1,152,1,0,0,0,1,1,0,0
24900,3,78678,1,116,1,307,1,0,0,0,1,0,0,1
24900,6,41000,1,116,1,120,1,0,0,0,0,0,0,0
24900,4,100000,1,116,1,713,1,0,0,0,0,0,0,1
24900,4,42000,1,116,1,344,1,0,0,0,0,0,1,0
24900,4,63524,1,116,1,158,1,0,0,0,1,1,0,0
24900,4,87900,1,150,1,123,1,0,0,0,1,0,0,0
24900,4,66000,1,136,1,152,0,0,0,0,1,1,0,0
24900,5,23073,1,218,1,165,0,1,0,0,0,1,0,0
24900,3,61001,1,116,1,23,1,0,0,0,1,0,0,0
24950,4,25000,1,218,1,99,0,1,0,0,1,0,0,0
24990,6,89965,1,136,1,712,0,0,1,0,0,0,0,1
24990,6,120000,1,116,1,603,1,0,1,0,0,0,0,1
24990,4,78243,1,116,1,99,1,0,0,0,1,0,1,0
24999,6,92033,1,150,1,490,1,0,1,0,0,0,0,1
24999,4,79999,1,136,1,706,1,0,0,0,1,0,0,1
25000,3,94000,1,116,1,750,1,0,0,0,1,0,0,1
25000,6,80000,1,116,1,608,1,0,0,0,1,0,0,1
25000,4,130000,1,190,1,776,1,0,1,0,0,0,0,1
25099,2,90669,1,116,1,490,1,0,0,0,1,0,0,1
25099,6,77839,1,116,1,490,1,0,1,0,0,0,0,1
25099,6,84624,1,116,1,861,1,0,1,0,0,0,0,1
25099,6,84624,1,116,1,283,1,0,1,0,0,1,0,0
25099,6,84624,1,116,1,86,1,0,1,0,0,0,0,0
25099,6,84624,1,116,1,25,1,0,1,0,0,0,0,0
25099,6,84624,1,116,1,99,1,0,1,0,0,0,1,0
25099,6,84624,1,116,1,326,1,0,1,0,0,0,1,0
25099,6,84624,1,116,1,130,1,0,1,0,0,0,1,0
25299,4,105333,1,218,1,326,0,1,1,0,0,0,1,0
25299,4,105333,1,218,1,177,0,1,1,0,0,1,0,0
25300,6,118450,1,116,1,716,1,0,1,0,0,0,0,1
25399,4,39671,1,116,1,490,1,0,0,0,1,0,0,1
25399,6,32167,1,116,1,130,1,0,1,0,0,0,1,0
25399,6,32167,1,116,1,86,1,0,1,0,0,0,0,0
25399,6,32167,1,116,1,177,1,0,1,0,0,1,0,0
25399,6,32167,1,116,1,283,1,0,1,0,0,1,0,0
25399,6,32167,1,116,1,25,1,0,1,0,0,0,0,0
25399,6,32167,1,116,1,326,1,0,1,0,0,0,1,0
25400,5,48903,1,116,1,185,1,0,0,0,1,1,0,0
25400,5,48903,1,116,1,205,1,0,0,0,1,1,0,0
25400,5,67800,1,95,1,189,1,0,1,0,0,1,0,0
25400,5,33000,1,136,1,101,0,0,1,0,0,0,0,0
25400,5,134000,1,190,1,202,1,0,1,0,0,0,1,0
25490,4,50930,1,116,1,326,1,0,0,0,1,0,1,0
25499,5,119057,1,150,1,99,1,0,1,0,0,0,1,0
25499,5,119057,1,150,1,861,1,0,1,0,0,0,0,1
25499,5,119057,1,150,1,130,1,0,1,0,0,0,1,0
25499,5,119057,1,150,1,25,1,0,1,0,0,0,0,0
25499,5,119057,1,150,1,86,1,0,1,0,0,0,0,0
25499,5,119057,1,150,1,283,1,0,1,0,0,1,0,0
25500,6,80000,1,116,1,486,1,0,1,0,0,0,0,1
25500,5,53000,1,116,1,700,1,0,0,0,0,0,0,1
25500,5,98000,1,116,1,220,1,0,1,0,0,0,1,0
25500,5,60000,1,136,1,231,1,0,0,0,1,0,0,0
25500,4,68000,1,218,1,341,0,1,0,0,0,0,0,1
25500,6,103486,1,116,1,207,1,0,1,0,0,0,1,0
25500,6,53525,1,116,1,263,1,0,0,0,0,0,1,0
25800,4,54537,1,150,1,31,1,0,0,0,0,0,0,0
25800,5,78000,1,116,1,735,1,0,0,0,1,0,0,1
25800,4,50900,1,116,1,322,1,0,0,0,0,0,1,0
25800,5,97000,1,116,1,505,1,0,0,0,0,0,0,1
25899,4,96348,1,116,1,581,1,0,0,0,1,0,0,1
25900,6,108623,1,116,1,819,1,0,1,0,0,0,0,1
25900,6,108623,1,116,1,750,1,0,1,0,0,0,0,1
25900,5,95550,1,190,1,204,1,0,0,0,1,0,0,0
25900,5,122000,1,150,1,381,1,0,1,0,0,0,1,0
25900,6,82000,1,136,1,99,1,0,0,0,0,0,1,0
25900,6,108623,1,116,1,807,1,0,1,0,0,0,0,1
25900,6,108623,1,116,1,861,1,0,1,0,0,0,0,1
25900,4,99990,1,116,1,235,1,0,1,0,0,0,1,0
25900,6,84000,1,116,1,492,1,0,1,0,0,0,0,1
25900,3,109964,1,116,1,724,1,0,0,0,1,0,0,1
25900,5,73000,1,218,1,322,0,1,0,0,1,0,1,0
25900,5,75000,1,116,1,333,1,0,0,0,1,0,1,0
25900,5,89000,1,150,1,752,1,0,1,0,0,0,0,1
25900,6,78146,1,150,1,106,1,0,1,0,0,1,0,0
25900,5,16882,1,163,1,119,0,0,0,0,1,1,0,0
25900,4,45085,1,116,1,123,1,0,1,0,0,1,0,0
25900,4,75813,1,150,1,86,1,0,0,0,1,0,0,0
25900,6,56000,1,163,1,326,0,0,1,0,0,0,1,0
25900,2,12378,1,163,1,97,0,1,0,0,1,0,0,0
25900,5,49900,1,150,1,377,1,0,1,0,0,0,1,0
25900,6,88000,1,136,1,430,1,0,1,0,0,0,0,1
25900,5,66970,1,150,1,362,1,0,1,0,0,0,1,0
25900,4,31422,1,109,1,286,0,0,0,0,1,1,0,0
25990,6,30000,1,116,1,713,1,0,1,0,0,0,0,1
25990,4,85000,1,116,1,172,1,0,0,0,1,0,0,0
25990,5,36297,1,218,1,99,0,1,0,0,1,0,1,0
25990,6,128065,1,306,1,276,0,0,0,1,0,1,0,0
25990,6,47000,1,136,1,326,0,0,0,0,0,0,1,0
25990,4,27000,1,136,1,326,0,0,0,0,1,0,1,0
25990,6,120000,1,116,1,750,1,0,1,0,0,0,0,1
25999,6,65321,1,150,1,486,1,0,1,0,0,0,0,1
25999,6,57000,1,150,1,498,1,0,1,0,0,0,0,1
25999,5,98000,1,116,1,506,1,0,1,0,0,0,0,1
25999,5,59000,1,163,1,55,1,0,0,0,1,0,0,0
25999,5,121680,1,150,1,802,1,0,1,0,0,0,0,1
26000,6,30560,1,116,1,498,1,0,1,0,0,0,0,1
26299,5,29905,1,218,1,490,0,1,1,0,0,0,0,1
26300,5,127680,1,150,1,848,1,0,1,0,0,0,0,1
26399,4,43545,1,116,1,130,1,0,0,0,1,0,1,0
26399,4,43545,1,116,1,99,1,0,0,0,1,0,1,0
26399,4,43545,1,116,1,326,1,0,0,0,1,0,1,0
26399,4,43545,1,116,1,86,1,0,0,0,1,0,0,0
26399,4,43545,1,116,1,861,1,0,0,0,1,0,0,1
26399,4,43545,1,116,1,177,1,0,0,0,1,1,0,0
26399,4,24070,1,116,1,611,1,0,0,0,1,0,0,1
26399,4,24070,1,116,1,283,1,0,0,0,1,1,0,0
26399,4,24070,1,116,1,86,1,0,0,0,1,0,0,0
26399,4,24070,1,116,1,177,1,0,0,0,1,1,0,0
26399,4,24070,1,116,1,861,1,0,0,0,1,0,0,1
26399,4,24070,1,116,1,25,1,0,0,0,1,0,0,0
26399,4,24070,1,116,1,326,1,0,0,0,1,0,1,0
26399,4,24070,1,116,1,99,1,0,0,0,1,0,1,0
26400,6,90000,1,116,1,819,1,0,1,0,0,0,0,1
26400,5,70000,1,136,1,943,0,0,1,0,0,0,0,1
26450,4,35000,1,163,1,166,0,0,0,0,0,1,0,0
26490,6,51000,1,163,1,99,0,0,0,0,1,0,0,0
26499,6,110000,1,116,1,869,1,0,1,0,0,0,0,1
26500,6,68650,1,116,1,326,1,0,1,0,0,0,1,0
26500,3,31237,1,116,1,127,1,0,0,0,1,0,0,0
26500,4,85131,1,116,1,787,1,0,0,0,1,0,0,1
26500,4,73714,1,150,1,488,1,0,0,0,1,0,0,1
26500,5,46916,1,116,1,683,1,0,1,0,0,0,0,1
26500,4,65990,1,116,1,140,1,0,1,0,0,0,1,0
26500,6,117000,1,224,1,377,0,0,1,0,0,0,1,0
26500,4,20000,1,116,1,512,1,0,1,0,0,0,0,1
26500,4,105000,1,150,1,56,1,0,0,0,1,1,0,0
26500,6,19999,1,136,1,146,0,0,1,0,0,1,0,0
26599,5,14410,1,163,1,86,0,0,0,0,1,0,0,0
26599,5,14410,1,163,1,283,0,0,0,0,1,1,0,0
26599,5,14410,1,163,1,177,0,0,0,0,1,1,0,0
26599,5,14410,1,163,1,611,0,0,0,0,1,0,0,1
26599,5,14410,1,163,1,861,0,0,0,0,1,0,0,1
26599,5,14410,1,163,1,99,0,0,0,0,1,0,1,0
26700,6,78000,1,116,1,326,1,0,1,0,0,0,1,0
26790,3,88657,1,116,1,99,1,0,1,0,0,0,1,0
26799,6,87407,1,224,1,130,0,0,1,0,0,0,1,0
26799,6,87407,1,224,1,861,0,0,1,0,0,0,0,1
26799,6,87407,1,224,1,86,0,0,1,0,0,0,0,0
26799,6,87407,1,224,1,25,0,0,1,0,0,0,0,0
26799,6,87407,1,224,1,99,0,0,1,0,0,0,1,0
26799,6,87407,1,224,1,326,0,0,1,0,0,0,1,0
26799,6,87407,1,224,1,283,0,0,1,0,0,1,0,0
26799,6,87407,1,224,1,611,0,0,1,0,0,0,0,1
26899,6,55115,1,150,1,490,1,0,1,0,0,0,0,1
26899,4,25710,1,116,1,177,1,0,0,0,1,1,0,0
26899,4,25710,1,116,1,611,1,0,0,0,1,0,0,1
26900,5,45000,1,163,1,256,0,0,1,0,0,1,0,0
26900,4,72504,1,116,1,750,1,0,0,0,1,0,0,1
26900,4,72504,1,116,1,819,1,0,0,0,1,0,0,1
26900,4,88000,1,116,1,486,1,0,1,0,0,0,0,1
26900,4,72504,1,116,1,807,1,0,0,0,1,0,0,1
26900,4,72504,1,116,1,861,1,0,0,0,1,0,0,1
26900,4,50800,1,136,1,25,0,0,0,0,1,0,0,0
26900,5,61115,1,136,1,552,1,0,0,1,0,0,0,1
26900,6,99000,1,116,1,495,1,0,1,0,0,0,0,1
26900,2,42213,1,163,1,97,0,1,0,0,1,0,0,0
26900,4,66511,1,136,1,381,1,0,0,0,1,0,1,0
26900,4,66511,1,136,1,368,1,0,0,0,1,0,1,0
26900,5,59000,1,163,1,423,0,0,0,1,0,0,0,1
26900,4,94001,1,116,1,177,1,0,1,0,0,1,0,0
26900,3,112000,1,116,1,415,1,0,1,0,0,0,1,0
26900,4,40800,1,116,1,754,1,0,1,0,0,0,0,1
26900,3,27138,1,136,1,233,0,0,1,0,0,1,0,0
26900,3,27138,1,136,1,177,0,0,1,0,0,1,0,0
26900,3,71900,1,218,1,195,0,1,1,0,0,0,1,0
26900,3,27138,1,136,1,177,0,0,1,0,0,1,0,0
26930,4,62412,1,116,1,104,1,0,1,0,0,0,1,0
26950,5,45040,1,163,1,276,0,0,1,0,0,1,0,0
26990,4,85000,1,116,1,233,1,0,1,0,0,1,0,0
26990,4,41239,1,218,1,290,0,1,0,0,1,0,1,0
26990,5,39000,1,116,1,907,1,0,1,0,0,0,0,1
26990,4,52900,1,136,1,162,0,0,1,0,0,1,0,0
26990,2,28200,1,116,1,132,1,0,0,0,0,0,0,0
26990,2,28200,1,116,1,164,1,0,0,0,0,0,1,0
26990,6,72000,1,116,1,476,1,0,1,0,0,0,0,1
26990,6,63000,1,116,1,121,1,0,1,0,0,1,0,0
26999,6,57000,1,150,1,490,1,0,1,0,0,0,0,1
26999,6,99000,1,116,1,882,1,0,1,0,0,0,0,1
26999,4,70000,1,116,1,878,1,0,0,0,1,0,0,1
27000,4,44000,1,136,1,215,0,0,1,0,0,1,0,0
27100,5,77746,1,150,1,86,1,0,0,0,0,0,0,0
27100,5,77746,1,150,1,326,1,0,0,0,0,0,1,0
27200,4,48000,1,218,1,292,0,1,1,0,0,0,1,0
27290,1,16750,1,116,1,478,1,0,0,0,1,0,0,1
27299,3,88031,1,163,1,861,0,0,1,0,0,0,0,1
27299,3,88031,1,163,1,283,0,0,1,0,0,1,0,0
27299,3,88031,1,163,1,99,0,0,1,0,0,0,1,0
27299,3,88031,1,163,1,25,0,0,1,0,0,0,0,0
27299,3,88031,1,163,1,86,0,0,1,0,0,0,0,0
27299,3,88031,1,163,1,130,0,0,1,0,0,0,1,0
27299,4,25710,1,116,1,326,1,0,0,0,1,0,1,0
27300,2,44318,1,116,1,205,1,0,0,0,1,1,0,0
27300,5,65000,1,218,1,326,0,1,1,0,0,0,1,0
27400,2,27500,1,136,1,299,0,1,0,0,1,1,0,0
27400,5,86779,1,116,1,223,1,0,1,0,0,1,0,0
27400,3,63660,1,116,1,23,1,0,1,0,0,0,0,0
27400,3,93800,1,116,1,204,1,0,1,0,0,0,0,0
27400,2,11584,1,116,1,216,1,0,0,0,1,1,0,0
27400,4,54312,1,218,1,25,0,1,1,0,0,0,0,0
27490,5,119758,1,116,1,514,1,0,1,0,0,0,0,1
27490,4,30000,1,163,1,667,0,0,1,0,0,0,0,1
27499,5,47000,1,163,1,171,0,0,0,0,1,1,0,0
27499,6,69421,1,150,1,130,1,0,1,0,0,0,1,0
27499,4,64500,1,116,1,322,1,0,1,0,0,0,1,0
27499,6,69421,1,150,1,861,1,0,1,0,0,0,0,1
27499,6,69421,1,150,1,177,1,0,1,0,0,1,0,0
27499,6,69421,1,150,1,86,1,0,1,0,0,0,0,0
27499,6,69421,1,150,1,25,1,0,1,0,0,0,0,0
27499,6,69421,1,150,1,99,1,0,1,0,0,0,1,0
27499,6,69421,1,150,1,326,1,0,1,0,0,0,1,0
27499,6,69421,1,150,1,283,1,0,1,0,0,1,0,0
27500,5,37000,1,116,1,482,1,0,0,0,1,0,0,1
27500,5,78000,1,150,1,129,1,0,1,0,0,0,1,0
27500,2,27000,1,136,1,299,0,1,0,0,1,1,0,0
27500,5,105000,1,150,1,894,1,0,0,0,0,0,0,1
27500,2,16500,1,116,1,299,1,0,0,0,1,1,0,0
27500,4,85847,1,116,1,488,1,0,1,0,0,0,0,1
27500,5,53000,1,116,1,747,1,0,0,1,0,0,0,1
27500,6,52500,1,150,1,187,1,0,1,0,0,1,0,0
27690,1,25976,1,136,1,198,0,1,0,0,1,1,0,0
27690,1,25976,1,136,1,205,0,1,0,0,1,1,0,0
27700,2,33867,1,116,1,233,1,0,0,0,1,1,0,0
27700,5,89568,1,150,1,233,1,0,0,0,1,1,0,0
27700,4,97040,1,136,1,216,0,0,1,0,0,1,0,0
27700,5,89568,1,150,1,177,1,0,0,0,1,1,0,0
27700,2,33867,1,116,1,177,1,0,0,0,1,1,0,0
27700,5,89568,1,150,1,177,1,0,0,0,1,1,0,0
27700,2,33867,1,116,1,177,1,0,0,0,1,1,0,0
27799,4,88003,1,218,1,130,0,1,1,0,0,0,1,0
27799,4,88003,1,218,1,86,0,1,1,0,0,0,0,0
27799,4,88003,1,218,1,99,0,1,1,0,0,0,1,0
27799,4,88003,1,218,1,326,0,1,1,0,0,0,1,0
27799,4,88003,1,218,1,177,0,1,1,0,0,1,0,0
27799,4,88003,1,218,1,283,0,1,1,0,0,1,0,0
27799,4,88003,1,218,1,611,0,1,1,0,0,0,0,1
27799,4,88003,1,218,1,861,0,1,1,0,0,0,0,1
27799,4,88003,1,218,1,25,0,1,1,0,0,0,0,0
27800,3,46320,1,136,1,177,0,0,1,0,0,1,0,0
27800,1,20442,1,116,1,233,1,0,0,0,1,1,0,0
27800,1,20442,1,116,1,177,1,0,0,0,1,1,0,0
27800,1,20442,1,116,1,177,1,0,0,0,1,1,0,0
27900,2,10800,1,136,1,299,0,1,0,0,1,1,0,0
27900,2,19500,1,163,1,299,0,1,0,0,1,1,0,0
27900,5,28903,1,116,1,750,1,0,0,0,1,0,0,1
27900,5,28903,1,116,1,819,1,0,0,0,1,0,0,1
27900,2,13400,1,136,1,299,0,1,0,0,1,1,0,0
27900,4,63000,1,150,1,204,1,0,0,0,1,0,0,0
27900,5,28903,1,116,1,807,1,0,0,0,1,0,0,1
27900,4,67991,1,218,1,236,0,1,1,0,0,0,0,0
27900,5,28903,1,116,1,861,1,0,0,0,1,0,0,1
27900,4,51211,1,116,1,25,1,0,1,0,0,0,0,0
27900,3,20687,1,116,1,307,1,0,0,0,0,0,0,1
27900,1,17700,1,116,1,326,1,0,0,0,1,0,1,0
27900,1,14000,1,116,1,326,1,0,0,0,1,0,1,0
27900,1,15200,1,116,1,326,1,0,0,0,1,0,1,0
27900,1,13600,1,116,1,326,1,0,0,0,1,0,1,0
27900,3,28555,1,136,1,177,0,0,0,0,1,1,0,0
27900,4,99940,1,136,1,228,1,0,1,0,0,0,0,0
27900,4,68250,1,150,1,86,1,0,1,0,0,0,0,0
27900,4,99940,1,116,1,86,1,0,1,0,0,0,0,0
27900,6,81479,1,163,1,326,0,0,1,0,0,0,1,0
27900,2,63000,1,218,1,229,0,1,0,0,1,1,0,0
27900,4,50000,1,116,1,140,1,0,1,0,0,0,1,0
27900,1,9450,1,136,1,192,0,1,0,0,1,1,0,0
27900,1,9450,1,136,1,192,0,1,0,0,1,1,0,0
27900,3,58991,1,218,1,25,0,1,1,0,0,0,0,0
27900,3,74890,1,116,1,104,1,0,1,0,0,0,1,0
27930,4,54088,1,218,1,104,0,1,1,0,0,0,1,0
27950,4,26000,1,136,1,322,0,0,0,0,1,0,1,0
27950,3,73449,1,116,1,444,1,0,1,0,0,0,0,1
27980,2,30900,1,116,1,708,1,0,0,0,1,0,0,1
27990,5,19212,1,163,1,189,0,0,0,0,1,1,0,0
27990,3,17901,1,116,1,290,1,0,0,0,1,0,1,0
27990,2,19000,1,136,1,326,0,1,0,0,1,0,1,0
27990,3,77811,1,218,1,99,0,1,1,0,0,0,1,0
27990,1,11581,1,136,1,198,0,1,0,0,1,1,0,0
27990,6,71000,1,190,1,857,1,0,1,0,0,0,0,1
27990,1,11581,1,136,1,205,0,1,0,0,1,1,0,0
27999,4,32000,1,218,1,518,0,1,1,0,0,0,0,1
27999,6,122640,1,306,1,86,0,0,0,1,0,0,0,0
27999,6,122640,1,306,1,326,0,0,0,1,0,0,1,0
27999,6,122640,1,306,1,25,0,0,0,1,0,0,0,0
27999,6,122640,1,306,1,177,0,0,0,1,0,1,0,0
27999,6,122640,1,306,1,611,0,0,0,1,0,0,0,1
27999,6,122640,1,306,1,99,0,0,0,1,0,0,1,0
27999,6,122640,1,306,1,130,0,0,0,1,0,0,1,0
28000,5,72833,1,163,1,167,0,0,1,0,0,1,0,0
28000,2,38160,1,116,1,101,1,0,0,0,1,0,1,0
28000,2,38160,1,116,1,98,1,0,0,0,1,0,1,0
28200,4,93631,1,218,1,16,0,1,1,0,0,0,0,0
28200,6,113937,1,190,1,793,1,0,1,0,0,0,0,1
28400,3,54669,1,218,1,23,0,1,0,0,1,0,0,0
28430,4,46097,1,218,1,104,0,1,1,0,0,0,1,0
28450,4,48000,1,116,1,322,1,0,0,0,1,0,1,0
28450,3,26691,1,116,1,533,1,0,1,0,0,0,0,1
28490,5,154000,1,190,1,841,1,0,1,0,0,0,0,1
28490,5,184913,1,163,1,848,0,0,1,0,0,0,0,1
28499,4,8937,1,116,1,490,1,0,1,0,0,0,0,1
28500,2,20514,1,116,1,488,1,0,0,0,1,0,0,1
28500,2,29300,1,116,1,488,1,0,0,0,1,0,0,1
28500,2,7200,1,136,1,299,0,1,0,0,1,1,0,0
28500,2,12800,1,116,1,299,1,0,0,0,1,1,0,0
28500,3,48200,1,136,1,192,0,0,0,0,1,1,0,0
28500,4,53000,1,218,1,505,0,1,1,0,0,0,0,1
28500,2,12558,1,136,1,127,0,1,0,0,1,0,0,0
28500,1,16006,1,136,1,234,1,0,0,0,1,0,0,0
28500,1,11230,1,136,1,101,1,0,0,0,1,1,0,0
28500,1,21070,1,136,1,222,1,0,0,0,1,1,0,0
28500,1,17421,1,136,1,65,1,0,0,0,1,0,0,0
28500,1,15314,1,136,1,65,1,0,0,0,1,0,0,0
28500,1,12175,1,136,1,65,1,0,0,0,1,0,0,0
28500,1,21328,1,136,1,65,1,0,0,0,1,0,0,0
28500,1,15216,1,136,1,65,1,0,0,0,1,0,0,0
28500,1,24503,1,136,1,65,1,0,0,0,1,0,0,0
28500,1,11806,1,136,1,222,1,0,0,0,1,1,0,0
28500,1,11344,1,116,1,168,1,0,0,0,1,1,0,0
28500,1,11230,1,116,1,177,1,0,0,0,1,1,0,0
28500,1,19863,1,116,1,177,1,0,0,0,1,1,0,0
28500,1,13451,1,116,1,216,1,0,0,0,1,1,0,0
28500,1,14412,1,116,1,216,1,0,0,0,1,1,0,0
28500,1,16006,1,116,1,86,1,0,0,0,1,0,0,0
28500,1,21070,1,116,1,196,1,0,0,0,1,1,0,0
28500,1,15952,1,136,1,222,1,0,0,0,1,1,0,0
28500,1,10477,1,136,1,206,1,0,0,0,1,1,0,0
28500,5,105000,1,150,1,292,1,0,1,0,0,1,0,0
28500,1,15429,1,116,1,171,1,0,0,0,1,1,0,0
28500,1,19002,1,116,1,233,1,0,0,0,1,1,0,0
28500,1,15160,1,116,1,177,1,0,0,0,1,1,0,0
28500,1,15952,1,116,1,177,1,0,0,0,1,1,0,0
28500,1,11806,1,116,1,196,1,0,0,0,1,1,0,0
28500,5,86000,1,163,1,169,0,0,1,0,0,1,0,0
28500,1,19002,1,116,1,177,1,0,0,0,1,1,0,0
28500,5,84900,1,190,1,490,1,0,1,0,0,0,0,1
28500,1,19002,1,116,1,177,1,0,0,0,1,1,0,0
28500,1,13062,1,116,1,86,1,0,0,0,1,0,0,0
28500,6,130000,1,224,1,706,0,0,1,0,0,0,0,1
28500,1,14653,1,136,1,228,1,0,0,0,1,0,0,0
28500,1,13062,1,136,1,234,1,0,0,0,1,0,0,0
28590,1,10534,1,136,1,205,0,1,0,0,1,1,0,0
28590,1,10534,1,136,1,198,0,1,0,0,1,1,0,0
28615,2,22555,1,136,1,326,0,1,0,0,1,0,1,0
28700,2,9500,1,136,1,299,0,1,0,0,1,1,0,0
28700,1,22300,1,136,1,299,0,1,0,0,1,1,0,0
28700,2,11600,1,116,1,299,1,0,0,0,1,1,0,0
28700,3,12612,1,150,1,233,1,0,0,0,1,1,0,0
28700,3,12612,1,150,1,177,1,0,0,0,1,1,0,0
28700,3,12612,1,150,1,177,1,0,0,0,1,1,0,0
28800,2,14000,1,136,1,299,0,1,0,0,1,1,0,0
28800,1,24762,1,116,1,25,1,0,0,0,1,0,0,0
28800,1,33091,1,136,1,97,0,1,0,0,1,0,0,0
28890,2,47292,1,116,1,164,1,0,0,0,1,0,1,0
28890,2,47292,1,116,1,132,1,0,0,0,1,0,0,0
28900,2,12800,1,136,1,299,0,1,0,0,1,1,0,0
28900,4,7000,1,224,1,276,0,0,0,0,1,1,0,0
28900,3,55800,1,116,1,106,1,0,1,0,0,0,1,0
28900,5,78985,1,150,1,186,1,0,1,0,0,0,0,0
28900,2,23346,1,136,1,177,0,1,0,0,1,1,0,0
28900,4,50667,1,150,1,261,1,0,1,0,0,0,1,0
28900,4,149000,1,150,1,842,1,0,1,0,0,0,0,1
28900,3,96000,1,116,1,667,1,0,1,0,0,0,0,1
28900,3,3234,1,116,1,807,1,0,0,0,1,0,0,1
28900,3,3234,1,116,1,750,1,0,0,0,1,0,0,1
28900,3,3234,1,116,1,861,1,0,0,0,1,0,0,1
28900,6,115000,1,116,1,731,1,0,1,0,0,0,0,1
28900,3,3234,1,116,1,819,1,0,0,0,1,0,0,1
28900,2,13781,1,136,1,97,0,1,0,0,1,0,0,0
28900,2,29887,1,136,1,146,1,0,0,0,0,0,0,0
28900,4,95400,1,150,1,257,1,0,1,0,0,0,1,0
28900,2,29887,1,116,1,86,1,0,0,0,0,0,0,0
28900,2,17610,1,136,1,121,1,0,0,0,1,1,0,0
28900,4,45000,1,150,1,782,1,0,0,0,1,0,0,1
28900,3,65924,1,116,1,104,1,0,1,0,0,0,1,0
28990,4,42863,1,116,1,514,1,0,1,0,0,0,0,1
28990,1,24545,1,116,1,198,1,0,0,0,1,1,0,0
28990,1,24545,1,116,1,205,1,0,0,0,1,1,0,0
28990,2,47500,1,116,1,213,1,0,0,0,1,0,1,0
28990,6,63000,1,224,1,233,0,0,1,0,0,1,0,0
28990,1,9468,1,136,1,198,0,1,0,0,1,1,0,0
28990,1,9468,1,136,1,205,0,1,0,0,1,1,0,0
